Date,qqq,lqd,hyg,tlt,ief,shy,gld,slv,efa,eem,iyr,xle,xlk,xlf,GC=F,RPAR
2015-05-12,-0.002098818568018124,-0.0014822766536368272,-0.0012159124860186888,-0.0006749929034121751,-0.0010423697694048608,-0.0011700638168072432,0.0005151061408020128,0.0018891655440110176,-0.0013129147365101624,-0.0018531757992050315,-0.0006088960937197464,-0.000271209153688723,-0.002268181229844446,-0.0019233602114101524,0.0003952201547020805,
2015-05-13,7.622996073515677e-05,-0.0005190807798636855,-0.000619328767908618,-0.0019341451898036556,-0.0005967094217894832,-0.00023766769912005444,0.0032487819770752593,0.006499109501011207,0.0011598037575425923,4.612146653036213e-05,-0.0020016387968855476,-0.0008532060675543419,0.0005134508421470495,-0.00025059060898337656,0.003994680098120567,
2015-05-14,0.009021878489008497,0.006776668213562145,0.007069800515711036,0.006634303127992416,0.00677760824017736,0.006284602452697543,0.007177026506165331,0.009765665518960357,0.008494889277323817,0.008077046849746587,0.009730393088139958,0.006021309517884035,0.009323215472445582,0.007885288863911013,0.007244998075220046,
2015-05-15,0.002815302553613393,0.004205996866494273,0.003255743128532514,0.006825297211478639,0.004249693004578755,0.002815302553613393,0.0034126715128378134,0.00401650836455449,0.0030494172971850825,0.004356698276579892,0.004468875255976653,0.0036118571032900354,0.0021709381428768066,0.0019284915935526576,0.0028316197698604567,
2015-05-18,0.00020834403846935223,-0.002200377917984322,-0.0009973530448668248,-0.004023244356630476,-0.0020169020773469185,-0.0007854115976539868,-0.0006847054793296305,0.001003949591168105,-0.0013399912213320289,-0.002707127372861398,-0.0012663993756395844,-0.0004941658976219812,0.0003020823932002512,0.00046601631745103213,-0.00029231994626654177,
2015-05-19,-0.0017943195711248674,-0.002645491473179327,-0.0018844678164534035,-0.003349524216596187,-0.0024629552532567578,-0.0016941635544728364,-0.0043502624073823975,-0.007615350391844765,-0.0023388580166108543,-0.00124847122822219,-0.0018373928940252338,-0.004424967179265136,-0.002081844505088024,-0.00044913117196948354,-0.004980738195913723,
2015-05-20,0.000486861139901711,0.0005983915790135176,0.00011708340663321612,0.0006970679665537817,0.0007953547048001487,0.0004302409700724753,0.000687368987869812,0.00023738799472825987,0.0007422407353084904,0.0002192060380624073,-5.8885835301842834e-05,0.0007364748427394919,0.0004977445235017797,-0.00020091210689261003,0.0006908952467712216,
2015-05-21,0.004340016367493007,0.0042581918211837344,0.0035907506913377763,0.006101007091864287,0.004495048368769563,0.003374574934335497,0.002631877311871413,0.0035481583255977966,0.004361690528129394,0.00260204686765392,0.002386917572179139,0.0051849061657023654,0.004178538698727543,0.0028219991573395073,0.0025593481922660554,
2015-05-22,-0.0020672835139033154,-0.0020040691028131753,-0.0017140927086317515,-0.0017853239842732106,-0.002319469263281313,-0.0020098297937149656,-0.002023978283066872,-0.0024785020578143115,-0.0031544954129518834,-0.0012110496629287849,-0.0018156772929439492,-0.002588927490331292,-0.0020059245134689575,-0.0017878490665836557,-0.0018849849423329657,
2015-05-26,-0.005470468782897688,-0.002288538589324131,-0.0035897968227720416,0.0002507068542089916,-0.0019277631796517883,-0.0031475986472499513,-0.00609508842308434,-0.00708798682167572,-0.006760512463484959,-0.006353228822050573,-0.004381618386089827,-0.0063383184922280915,-0.0060610971468143225,-0.00542385971693894,-0.006011061994637825,
2015-05-27,0.007599859283020356,0.004579215226166706,0.004817900283449301,0.004833724017805592,0.004264059441572683,0.004399947846750214,0.004341320200608863,0.0036273742552949085,0.006323698498759196,0.004423962837495239,0.005885341450093247,0.004021666872533043,0.008146513274588704,0.006573323070166089,0.004157452777181887,
2015-05-28,-0.0006924545355846056,-0.000663928075590201,-0.00032989517692726177,-0.0007306146386551893,-5.4541713677300733e-05,-0.00014746937533019808,-1.3577419021668622e-05,-0.0001165469016270659,-0.0005979071174969964,-0.0028565642859189034,-0.0003732161627425601,-0.0010287479854198178,-0.0006529967402570813,-0.00048323027712567686,0.00012915492966153688,
2015-05-29,-0.003994972290022907,-0.002718067410394269,-0.002516312184050511,-0.0023617086556740044,-0.002690390428062566,-0.0027555744929789673,-0.0026623231601944843,-0.0025521892188487263,-0.004734584638852639,-0.004729462511295162,-0.004958595593088782,-0.003031995700696948,-0.004267553334731793,-0.004575474244435567,-0.0025838076124128405,
2015-06-01,0.00023828843949015512,-0.0015550294448420355,-9.822725917843847e-05,-0.0025835542396380174,-0.001316457740338093,-0.0005590969586844887,-0.0006093939954036156,-0.00030903079137108787,-0.000974335136613256,-0.0012122739021723206,0.0015061053220165733,-0.0009443523947342804,0.00011933229456183791,-0.00027149308039607704,-0.0006190749311202649,
2015-06-02,-0.003338570344665204,-0.003727904587540176,-0.003079684804551364,-0.005495028988103901,-0.004097194007439198,-0.002728153207438866,-0.0018976179634848213,-0.001829637715853405,-0.0017717769144607765,-0.0019234323216159588,-0.0043366505059566855,-0.001323421458110019,-0.0031185859651262416,-0.002379639051710436,-0.001728461803287029,
2015-06-03,-0.0008574098110590981,-0.0027424677997445997,-0.0025400553385189232,-0.004672012884629253,-0.003162564231441181,-0.0015279110458583792,-0.0028898505248139555,-0.004443965469318592,-0.0003487404053119118,-0.0024784188149168745,-0.0038720486045505844,-0.0028287752166974794,-0.0010422254668706191,0.00024606862396004694,-0.0030314477142716536,
2015-06-04,-0.00401658902479928,-0.001459774274470096,-0.0031392771399115474,0.00010891561899365257,-0.0015201332504507638,-0.002471240941036781,-0.0039028088881207035,-0.0069168369805763606,-0.004639581429453834,-0.00552589118440007,-0.0026829568959665286,-0.0052061530865929705,-0.004334404676158102,-0.004264063644873275,-0.004149263548870033,
2015-06-05,-0.0036099212787693087,-0.0041479687588937345,-0.0037371660586356065,-0.00557126936768841,-0.004580890848449411,-0.0033240905579061636,-0.004198759771471191,-0.004298090147207608,-0.005514146058624499,-0.004028846731254672,-0.005555269038700402,-0.0017352054387693456,-0.003785057542745692,-0.0019993306212083353,-0.004343919083069966,
2015-06-08,-0.004522986977473277,-0.002629815860174647,-0.002491856216091328,-0.00271289694356013,-0.002204413081007175,-0.0023737398419046672,-0.0019038272828491376,-0.0034015462347651315,-0.002766082855440035,-0.0025416861591972674,-0.002900124851671051,-0.003624761025641967,-0.004727065797302901,-0.0037020628436103564,-0.0015670570864511645,
2015-06-09,-0.0014426821007922986,-0.0020075753628210303,-0.0014454017170597534,-0.002693441380990276,-0.0017605292616360304,-0.0012044312189930253,-0.0006658103721346631,-0.0015016198769396373,-0.002208572791487913,-0.0023069986768897667,-0.002555554173297887,-0.001135881997997963,-0.0015808930295938286,-0.0006230220898313554,-0.00041101870789221455,
2015-06-10,0.00726884591146753,0.003990746948436313,0.004797180861017197,0.00277795128026062,0.0037606366918942415,0.004481253963147607,0.006230211061907847,0.004920796613078675,0.008732155500523558,0.007438594491461963,0.0059569792897683094,0.006988914480181823,0.007643786023823323,0.007362478478782446,0.00602332032152531,
2015-06-11,0.0043676716892078644,0.0058489050813989255,0.004477951909532641,0.008282478481961241,0.005655440038678261,0.004122551218511728,0.0031613685520081704,0.004205958602121607,0.00461636116793911,0.003086295080469026,0.005657536843076683,0.003179875352391282,0.004168360626666434,0.004873767058440004,0.0030299724718608756,
2015-06-12,-0.0054995753296683955,-0.004202704445245944,-0.004594640375540839,-0.0038579724096464395,-0.0039727163123572185,-0.00390510520940043,-0.003910945707776516,-0.004901676572780124,-0.005446472233263147,-0.0038579724096464395,-0.004236873736800919,-0.006093884899148029,-0.005623401035626787,-0.004732710298882505,-0.004044424746823685,
2015-06-15,-0.002284791139573774,-0.001326151749018014,-0.002232744877271999,-0.000969601717606041,-0.000813470607345925,-0.001197269430790584,-0.0004085729945681924,0.0006754769698583997,-0.002500200307153313,-0.0035283271806610416,-0.0023220966739759506,-0.0017596273548990426,-0.0025102999647723134,-0.0021703116696313884,-0.00018891476421329018,
2015-06-16,0.0049283665891802645,0.004338583584320875,0.004963474830691271,0.005412384370545196,0.004601117660983088,0.0039088152477678145,0.003116888711185193,0.00279894094718852,0.0037770991054674056,0.003888153586157293,0.005527743024616481,0.005401014595508445,0.005158271835088,0.00496105727536472,0.003027971276620898,
2015-06-17,0.0015102260910901588,0.0009414809449691175,0.0007796514572651824,-0.0005866198983237503,0.001072855559733963,0.00110020508797831,0.0018941571085214638,0.002655884560392439,0.000502678653448716,0.0021648200364933513,0.002201926319887324,0.00046759321854811014,0.0010524291473629078,0.0007194000819657908,0.00026413830812840097,
2015-06-18,0.007663196914848838,0.004386758005328053,0.005487851171633187,0.003766692044163058,0.004596476993375189,0.004795724353032318,0.007330807146018383,0.004877912578619039,0.006546434519052893,0.0065966084300066365,0.007515103971203132,0.004619012039041728,0.0065279624213574385,0.006585480212471664,0.009015711572124854,
2015-06-19,-0.0014159911553310999,0.0006427063625690989,-0.00031545637726918755,0.002141421957382681,0.0006375186024711523,-0.00038002909174211997,-0.0007740416832361062,-0.0009446499957715426,-0.000910447145351414,-0.0021594497274430103,-0.0017253523429842676,-0.0022831162157277343,-0.002091628402609471,-0.003765746535320638,-0.0004271860662200665,
2015-06-22,0.001240094033693886,-0.0018132252355904303,0.00016745798774183904,-0.004315301878263398,-0.0019172993706525125,-0.0003754953793315565,-0.0028053128788597093,0.0006738307528822229,0.0035503585414124483,0.0026615794496363332,-0.0022074113839150567,0.0022161444842531265,0.0014114421379500717,0.0028378442734315803,-0.003197048178121751,
2015-06-23,-0.000474048587309781,-0.0010864116346856667,-0.000770268270431349,-0.0018368700489283054,-0.0012469679444744174,-0.0006839515805662533,-0.0019566336497683335,-0.005155713104917213,-0.00010182983671223943,0.0013318132914465065,-0.0016062465401268967,1.4040177773502294e-05,-0.0004968056656634889,-0.00023859291409690004,-0.0019038889098612487,
2015-06-24,-0.0035660934711992144,-0.001982349835127337,-0.0030719754381881657,-0.0008122929084757844,-0.0019440528608918848,-0.002442793938862984,-0.0030686516253769815,-0.0018766634960480566,-0.004255904981125944,-0.003950389638123317,-0.003662258644950298,-0.003782489179095192,-0.00346910765501097,-0.004205803606895495,-0.0031492920505646316,
2015-06-25,-0.002652250432474772,-0.002581618065528839,-0.002856222227251885,-0.002954175781937311,-0.002748973186767216,-0.002300070662863933,-0.0025194609646074493,-0.00251634291084402,-0.0023411951895473443,-0.002940300653259879,-0.004147839768973797,-0.0042893123967882515,-0.002721166184615735,-0.0034549650399847294,-0.002440631394702057,
2015-06-26,-0.002948594764940711,-0.0025392143927507062,-0.002203955042745327,-0.0038694189326846607,-0.002577459571622316,-0.001739345347893746,-0.001407871987423599,-0.002412350935015746,-0.0017125124444739416,-0.0035066974603485245,-0.0006509908012962207,-0.0009618883298205549,-0.0033106986700313272,-0.0009763765393270685,-0.0013822964849515352,
2015-06-29,-0.011067979612046582,-0.004605741714247886,-0.007716621681730136,-0.0010520301972026863,-0.004020738270533003,-0.006015175431956116,-0.005439553643707457,-0.0074046412319719816,-0.012491156485434914,-0.010803563493586694,-0.00954617558248892,-0.010131248796616338,-0.010605092111752586,-0.011166963868611808,-0.00539084689507135,
2015-06-30,0.0008356642744013954,-0.0002561223290069225,0.0010737216873441115,-0.0012632023520267354,-0.00042758644801806685,0.00012331470601946397,-0.0011148509438106834,0.00012331470601946397,-0.0005985698542374385,0.0030946443311877484,3.926166468072538e-05,0.001516739583296536,0.0003167877300443234,0.0008643924271499427,-0.0010646360788765996,
2015-07-01,0.003762745958565157,0.0015336706857145897,0.0022089895433623674,-0.0005246235486574594,0.001129726472323229,0.0020052459302441327,0.0014808730229096188,0.00044513222529431575,0.003466511561931913,0.0020235647767306865,0.005232500918981548,-0.000379603109926623,0.0035276676935642026,0.005210256125708331,0.0017482041213175493,
2015-07-02,0.000751345718526464,0.0014607361968166812,0.0014421254089331814,0.0013529700455809923,0.0014052290515790935,0.0010024694282282365,0.00030277603955832796,0.0013668490334228347,0.0009460891318042731,0.001655532337989252,0.0011377786169903814,0.0015851802226527936,0.000983586970109851,-0.00019319087831120012,-0.00033081287534446606,
2015-07-06,0.0004330510480610131,0.0016930859018944493,0.000242709313370533,0.004603255610855612,0.002310161004279561,0.0009433983615196609,0.0014331001001924373,0.0014313601456223692,-0.0031362724787688248,-0.004684443029286328,0.001805951833545301,-0.0017335555575346314,8.164876664464439e-05,8.454644392148075e-05,0.002598741341890305,
2015-07-07,0.0043700228578972935,0.004696765976787987,0.004026921117243099,0.005747602559949794,0.0043998732342520165,0.0038450493991846637,0.0015484629887960958,-0.003603000269522894,0.003932476911207639,0.000868925616743588,0.006942204690093502,0.005690545533650982,0.004157303826489489,0.004276175241746927,0.00037303138313848905,
2015-07-08,-0.010263873278743767,-0.006506577153243968,-0.007775469930655925,-0.005054135336155401,-0.005986606876245375,-0.006569361219281626,-0.006185544618652043,-0.006365620421327538,-0.011437776921154778,-0.013659896619407256,-0.007835530835077868,-0.010823496588203101,-0.01004830666815331,-0.010278869458985734,-0.004889708660955776,
2015-07-09,-0.0014765540902310728,-0.0026845491748146745,-0.0009092338586156413,-0.005303896407418583,-0.002758238421635815,-0.0015046465454841764,-0.0008773448481692459,0.002785935306884992,0.001934481732607587,0.002497347417712028,-0.002314323337526223,-0.00034586340784344767,-0.002144882089313547,0.00020942262852575934,-0.0021027294743884628,
2015-07-10,0.006882664383123576,0.00254881055333152,0.004982100654495474,0.0006553532802411818,0.0024414071260592295,0.0036385779180122357,0.00406044543331328,0.005452988040155065,0.010380148546097017,0.008895000178556716,0.005219230183196793,0.004921566508036816,0.007014108676736913,0.0062089539672126205,0.003602633609887378,
2015-07-13,0.007952901746580726,0.0040069416199622725,0.0046218348526516,0.0038210347711800366,0.00390626558056995,0.004347266103420781,0.0035445630120989604,0.0035006483530169597,0.005188010575276518,0.00579428959296811,0.004739717193426501,0.00585665376831293,0.007481997063629668,0.006876595904044685,0.004009613622792667,
2015-07-14,0.004408934404508607,0.0032684955414468853,0.0028916988210861794,0.0037512718829368734,0.0037267809752914707,0.0031885972389334594,0.002643823414174422,0.00147377649948635,0.0047677107197683635,0.0034559989939710258,0.0036357167922896495,0.0045265591659675855,0.0038549676462076568,0.003575419246761129,0.0027653839829946225,
